tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-02-07T17:52:57.000Z,2016-02-07T18:05:02.000Z,2.8,11.0,10019,10028
2016-02-26T07:52:47.000Z,2016-02-26T08:01:32.000Z,2.23,9.5,10013,10199
2016-02-27T12:08:36.000Z,2016-02-27T12:12:14.000Z,0.6,4.5,10027,10162
2016-02-27T19:58:46.000Z,2016-02-27T20:09:41.000Z,1.28,8.5,10018,10199
2016-02-05T15:40:14.000Z,2016-02-05T15:52:06.000Z,1.22,9.0,10278,10002
2016-02-10T19:08:05.000Z,2016-02-10T19:16:29.000Z,0.9,7.0,10154,10017
2016-02-05T01:00:43.000Z,2016-02-05T01:15:42.000Z,3.3,13.0,10003,10019
2016-02-17T17:53:55.000Z,2016-02-17T17:59:50.000Z,0.79,5.5,10167,10022
2016-02-18T16:48:32.000Z,2016-02-18T16:51:51.000Z,0.47,4.0,10103,10023
2016-02-10T13:19:59.000Z,2016-02-10T13:46:48.000Z,3.94,19.5,10019,10012
2016-02-03T15:26:31.000Z,2016-02-03T16:04:29.000Z,10.7,33.5,11371,10020
2016-02-11T09:44:15.000Z,2016-02-11T09:56:47.000Z,2.5,11.0,10044,10171
2016-02-27T11:10:55.000Z,2016-02-27T11:14:44.000Z,0.9,5.0,10278,10278
2016-02-09T15:17:10.000Z,2016-02-09T15:24:33.000Z,1.0,6.5,10278,10012
2016-02-04T11:46:20.000Z,2016-02-04T12:02:21.000Z,0.9,10.5,10023,10020
2016-02-19T18:56:13.000Z,2016-02-19T19:05:15.000Z,1.02,7.5,10119,10017
2016-02-03T14:30:03.000Z,2016-02-03T14:38:42.000Z,1.52,8.0,10103,10069
2016-02-10T07:02:10.000Z,2016-02-10T07:21:17.000Z,6.53,20.5,11105,10044
2016-02-28T09:02:43.000Z,2016-02-28T09:26:34.000Z,6.0,23.0,10013,10162
2016-02-18T09:07:27.000Z,2016-02-18T09:18:51.000Z,0.6,8.0,10007,10278
2016-02-02T19:20:08.000Z,2016-02-02T19:38:20.000Z,2.5,13.0,10171,10011
2016-02-27T01:40:33.000Z,2016-02-27T01:47:47.000Z,1.26,7.0,10009,10011
2016-02-09T18:36:42.000Z,2016-02-09T18:41:55.000Z,0.46,5.0,10278,10002
2016-02-29T13:40:03.000Z,2016-02-29T13:59:27.000Z,2.57,14.0,10011,10005
2016-02-29T18:35:27.000Z,2016-02-29T18:44:02.000Z,0.9,7.0,10002,10009
2016-02-11T06:32:03.000Z,2016-02-11T06:36:20.000Z,1.5,6.5,10011,10110
2016-02-26T09:59:48.000Z,2016-02-26T10:17:52.000Z,3.0,13.5,10001,10028
2016-02-09T14:32:46.000Z,2016-02-09T14:37:08.000Z,0.7,5.0,10019,10023
2016-02-28T20:22:17.000Z,2016-02-28T20:35:23.000Z,2.9,12.5,10002,11217
2016-02-26T17:56:42.000Z,2016-02-26T18:02:54.000Z,0.82,6.0,10028,10021
2016-02-21T23:11:39.000Z,2016-02-21T23:24:36.000Z,4.42,14.5,10001,10026
2016-02-17T15:21:26.000Z,2016-02-17T15:26:56.000Z,1.1,6.0,10018,10103
2016-02-11T15:19:30.000Z,2016-02-11T15:24:25.000Z,0.9,5.5,10018,10019
2016-02-12T14:51:12.000Z,2016-02-12T15:00:33.000Z,1.45,8.0,10152,10021
2016-02-10T18:34:21.000Z,2016-02-10T18:43:14.000Z,0.7,7.0,10001,10119
2016-02-19T05:29:20.000Z,2016-02-19T05:37:11.000Z,1.96,8.5,10023,10110
2016-02-13T21:21:17.000Z,2016-02-13T21:32:40.000Z,2.04,10.0,10011,10282
2016-02-28T11:53:10.000Z,2016-02-28T11:57:28.000Z,0.77,5.0,10028,10021
2016-02-01T20:05:04.000Z,2016-02-01T20:20:52.000Z,4.1,15.5,10282,10019
2016-02-20T01:27:29.000Z,2016-02-20T01:37:49.000Z,2.4,10.0,10025,10031
2016-02-18T22:38:27.000Z,2016-02-18T23:05:12.000Z,7.9,26.5,10007,10028
2016-02-28T16:43:45.000Z,2016-02-28T17:00:55.000Z,8.56,25.0,10017,11371
2016-02-06T18:22:24.000Z,2016-02-06T18:37:17.000Z,2.11,11.0,10152,10069
2016-02-18T10:08:26.000Z,2016-02-18T10:33:51.000Z,1.9,15.5,10119,10154
2016-02-21T21:18:26.000Z,2016-02-21T21:24:22.000Z,1.36,6.5,10017,10022
2016-02-15T17:29:13.000Z,2016-02-15T17:43:11.000Z,1.2,9.5,10014,10012
2016-02-16T23:58:54.000Z,2016-02-17T00:18:23.000Z,9.2,27.5,11371,10021
2016-02-06T13:31:38.000Z,2016-02-06T13:41:13.000Z,2.0,9.0,10153,10029
2016-02-17T15:03:21.000Z,2016-02-17T15:21:12.000Z,3.54,15.0,10023,10030
2016-02-04T14:44:18.000Z,2016-02-04T14:51:34.000Z,0.83,6.5,10065,10167
2016-02-07T11:07:30.000Z,2016-02-07T11:18:40.000Z,2.7,11.0,10023,10026
2016-02-14T23:51:08.000Z,2016-02-14T23:55:16.000Z,1.0,5.5,11373,11378
2016-02-25T17:58:51.000Z,2016-02-25T18:26:47.000Z,4.74,20.5,10023,10030
2016-02-04T01:51:27.000Z,2016-02-04T01:59:02.000Z,2.25,9.0,10011,10103
2016-02-11T12:32:14.000Z,2016-02-11T12:43:53.000Z,0.7,8.5,10012,10013
2016-02-04T20:25:03.000Z,2016-02-04T20:51:53.000Z,5.7,23.0,10021,10013
2016-02-23T07:15:14.000Z,2016-02-23T07:29:49.000Z,2.0,11.0,10119,10103
2016-02-11T23:35:40.000Z,2016-02-11T23:47:16.000Z,3.3,12.5,10019,10009
2016-02-14T12:39:56.000Z,2016-02-14T12:40:56.000Z,0.25,3.0,10009,10009
2016-02-11T23:42:48.000Z,2016-02-11T23:45:35.000Z,0.6,4.0,10012,10011
2016-02-04T10:03:59.000Z,2016-02-04T10:06:50.000Z,0.67,4.5,10012,10011
2016-02-24T21:41:35.000Z,2016-02-24T21:46:04.000Z,0.8,5.5,10018,10019
2016-02-22T03:49:01.000Z,2016-02-22T03:55:23.000Z,2.3,9.0,10014,10007
2016-02-12T22:23:53.000Z,2016-02-12T22:32:53.000Z,5.7,17.0,11422,11413
2016-02-10T12:40:40.000Z,2016-02-10T12:52:18.000Z,1.1,9.0,10112,10017
2016-02-03T15:41:04.000Z,2016-02-03T17:02:34.000Z,18.8,52.0,11422,10013
2016-02-19T19:38:25.000Z,2016-02-19T19:53:04.000Z,1.86,11.0,10003,10017
2016-02-11T11:54:26.000Z,2016-02-11T12:17:37.000Z,1.56,14.5,10011,10013
2016-02-04T15:09:14.000Z,2016-02-04T15:15:30.000Z,0.9,6.0,10023,10019
2016-02-10T07:24:56.000Z,2016-02-10T07:33:44.000Z,2.22,9.0,10035,10451
2016-02-06T16:29:11.000Z,2016-02-06T16:39:18.000Z,1.57,8.5,10154,10119
2016-02-09T10:38:33.000Z,2016-02-09T10:48:14.000Z,1.7,9.0,10029,10023
2016-02-01T11:46:09.000Z,2016-02-01T11:49:34.000Z,0.5,4.0,10011,10014
2016-02-05T07:50:04.000Z,2016-02-05T07:53:59.000Z,0.7,5.0,10011,10119
2016-02-10T22:18:37.000Z,2016-02-10T22:24:32.000Z,2.02,7.5,10153,10029
2016-02-28T17:37:47.000Z,2016-02-28T17:46:41.000Z,1.5,8.0,10028,10029
2016-02-16T15:19:53.000Z,2016-02-16T16:05:36.000Z,6.5,27.0,11238,11377
2016-02-13T03:25:14.000Z,2016-02-13T03:30:06.000Z,1.5,6.5,10017,10009
2016-02-11T09:41:10.000Z,2016-02-11T10:03:05.000Z,2.0,14.5,10028,10022
2016-02-02T12:37:14.000Z,2016-02-02T12:41:09.000Z,0.8,5.0,10021,10028
2016-02-20T06:53:49.000Z,2016-02-20T06:57:51.000Z,1.0,5.5,10035,10026
2016-02-29T16:20:56.000Z,2016-02-29T16:24:51.000Z,0.7,4.5,10001,10011
2016-02-18T21:50:40.000Z,2016-02-18T21:59:42.000Z,1.7,8.5,10019,10199
2016-02-11T21:23:53.000Z,2016-02-11T21:27:11.000Z,0.91,5.0,10017,10009
2016-02-28T21:50:12.000Z,2016-02-28T22:06:32.000Z,3.03,14.0,10002,10199
2016-02-08T22:30:45.000Z,2016-02-08T22:35:31.000Z,0.8,5.0,10019,10018
2016-02-11T08:41:09.000Z,2016-02-11T08:56:03.000Z,1.28,10.5,10028,10021
2016-02-09T18:45:10.000Z,2016-02-09T18:57:55.000Z,1.58,10.0,10011,10016
2016-02-04T14:17:03.000Z,2016-02-04T14:37:38.000Z,4.0,17.5,10044,10011
2016-02-04T15:20:20.000Z,2016-02-04T15:54:11.000Z,8.15,29.0,10016,11238
2016-02-28T02:29:50.000Z,2016-02-28T02:50:34.000Z,5.12,18.5,10011,11211
2016-02-05T21:20:02.000Z,2016-02-05T21:33:31.000Z,2.11,10.0,10018,10001
2016-02-24T10:08:41.000Z,2016-02-24T10:24:28.000Z,2.18,11.5,10028,10103
2016-02-16T13:01:35.000Z,2016-02-16T13:14:43.000Z,1.6,9.5,10001,10022
2016-02-28T21:50:37.000Z,2016-02-28T21:58:42.000Z,1.9,8.0,10110,10011
2016-02-05T02:54:55.000Z,2016-02-05T03:07:27.000Z,2.6,11.5,10014,10009
2016-02-05T13:46:22.000Z,2016-02-05T13:54:19.000Z,0.89,6.5,10014,10012
2016-02-16T08:40:26.000Z,2016-02-16T08:47:24.000Z,0.7,6.0,10110,10018
2016-02-22T06:49:48.000Z,2016-02-22T07:00:41.000Z,2.3,10.5,10001,10021
2016-02-19T19:54:31.000Z,2016-02-19T19:58:23.000Z,0.66,5.0,10023,10019
2016-02-14T15:37:33.000Z,2016-02-14T16:08:41.000Z,17.3,52.0,11422,10111
2016-02-08T18:10:11.000Z,2016-02-08T18:15:09.000Z,0.78,5.5,10028,10021
2016-02-26T12:19:14.000Z,2016-02-26T12:51:55.000Z,4.95,22.5,10023,10029
2016-02-13T18:16:30.000Z,2016-02-13T18:23:33.000Z,0.79,6.0,10154,10017
2016-02-26T15:42:24.000Z,2016-02-26T16:11:55.000Z,2.56,17.5,10019,10199
2016-02-23T22:28:51.000Z,2016-02-23T23:28:41.000Z,10.28,45.0,10103,11216
2016-02-24T22:10:08.000Z,2016-02-24T22:13:09.000Z,0.94,5.0,10003,10009
2016-02-21T15:31:00.000Z,2016-02-21T15:42:50.000Z,1.8,9.5,10069,10021
2016-02-08T00:34:30.000Z,2016-02-08T01:00:40.000Z,2.82,18.0,10002,10002
2016-02-27T16:21:37.000Z,2016-02-27T16:29:23.000Z,0.96,6.5,11372,11377
2016-02-04T14:55:28.000Z,2016-02-04T15:01:33.000Z,0.8,6.0,10009,10009
2016-02-17T20:53:20.000Z,2016-02-17T21:05:07.000Z,8.0,22.5,11371,10017
2016-02-14T00:28:30.000Z,2016-02-14T00:39:30.000Z,2.81,10.5,10011,10022
2016-02-11T11:57:26.000Z,2016-02-11T12:15:07.000Z,5.7,20.0,10016,11201
2016-02-16T01:59:47.000Z,2016-02-16T02:02:56.000Z,0.9,5.0,10011,10014
2016-02-04T23:09:46.000Z,2016-02-04T23:52:02.000Z,7.07,30.0,10020,11222
2016-02-14T20:21:12.000Z,2016-02-14T20:36:52.000Z,2.1,11.5,10002,10017
2016-02-16T19:57:26.000Z,2016-02-16T20:14:15.000Z,2.8,13.0,10153,10011
2016-02-05T07:17:55.000Z,2016-02-05T07:26:35.000Z,1.9,8.0,10028,10022
2016-02-05T21:27:28.000Z,2016-02-05T21:45:36.000Z,1.8,12.0,10009,10014
2016-02-12T17:23:22.000Z,2016-02-12T17:36:38.000Z,1.2,9.5,10171,10001
2016-02-17T08:49:02.000Z,2016-02-17T09:04:23.000Z,4.2,15.5,10044,10003
2016-02-23T16:29:10.000Z,2016-02-23T16:44:00.000Z,1.2,10.0,10001,10016
2016-02-13T19:52:32.000Z,2016-02-13T20:07:25.000Z,4.4,15.5,10016,11102
2016-02-04T21:50:11.000Z,2016-02-04T22:23:55.000Z,5.2,24.5,10011,11238
2016-02-18T07:14:35.000Z,2016-02-18T07:24:02.000Z,2.12,9.5,10003,10167
2016-02-11T18:58:18.000Z,2016-02-11T19:09:41.000Z,1.4,9.0,10022,10016
2016-02-03T13:57:11.000Z,2016-02-03T14:08:07.000Z,1.25,8.5,10028,10065
2016-02-16T01:56:38.000Z,2016-02-16T02:14:03.000Z,10.24,29.0,11371,10452
2016-02-15T15:23:08.000Z,2016-02-15T15:26:21.000Z,0.3,4.0,10019,10103
2016-02-11T14:05:46.000Z,2016-02-11T14:18:59.000Z,2.3,11.0,10028,10019
2016-02-18T15:36:23.000Z,2016-02-18T15:39:28.000Z,0.7,4.5,10162,10025
2016-02-28T20:35:35.000Z,2016-02-28T20:43:37.000Z,1.9,8.0,10199,10069
2016-02-27T00:33:11.000Z,2016-02-27T00:40:40.000Z,1.0,6.5,10013,10002
2016-02-13T17:54:16.000Z,2016-02-13T18:02:55.000Z,0.77,7.0,10199,10018
2016-02-15T09:55:00.000Z,2016-02-15T10:04:37.000Z,1.98,9.0,11371,11372
2016-02-18T21:11:30.000Z,2016-02-18T21:26:06.000Z,2.8,13.0,10020,10162
2016-02-13T18:37:38.000Z,2016-02-13T18:49:33.000Z,2.06,10.0,10199,10012
2016-02-04T07:47:12.000Z,2016-02-04T08:02:42.000Z,1.9,11.5,10065,10023
2016-02-24T11:08:21.000Z,2016-02-24T11:32:24.000Z,2.8,16.5,10025,10018
2016-02-07T21:43:37.000Z,2016-02-07T21:49:08.000Z,0.9,5.5,10018,10020
2016-02-10T07:37:56.000Z,2016-02-10T07:45:03.000Z,1.4,7.0,10003,10016
2016-02-20T19:42:10.000Z,2016-02-20T19:55:48.000Z,1.2,10.0,10012,10003
2016-02-17T17:05:13.000Z,2016-02-17T17:11:29.000Z,1.26,6.5,10199,10019
2016-02-05T22:12:09.000Z,2016-02-05T22:21:21.000Z,1.27,7.5,10013,10005
2016-02-14T17:18:35.000Z,2016-02-14T17:25:31.000Z,1.18,6.5,10014,10003
2016-02-25T06:02:42.000Z,2016-02-25T06:49:17.000Z,17.6,52.0,10011,11422
2016-02-24T12:22:17.000Z,2016-02-24T12:52:45.000Z,8.18,30.0,10021,10282
2016-02-02T06:47:48.000Z,2016-02-02T06:49:59.000Z,0.4,4.0,10001,10020
2016-02-18T08:45:11.000Z,2016-02-18T09:02:50.000Z,2.2,12.5,10003,10005
2016-02-27T16:50:32.000Z,2016-02-27T16:57:11.000Z,0.5,6.0,10119,10018
2016-02-27T22:00:34.000Z,2016-02-27T22:12:08.000Z,1.4,9.0,10065,10103
2016-02-06T03:14:55.000Z,2016-02-06T03:32:37.000Z,5.1,18.0,10002,11237
2016-02-15T15:19:58.000Z,2016-02-15T15:39:30.000Z,8.7,25.5,10029,11371
2016-02-04T07:47:45.000Z,2016-02-04T08:03:43.000Z,2.2,12.0,10028,10022
2016-02-25T19:33:46.000Z,2016-02-25T19:44:00.000Z,1.1,8.5,10103,10023
2016-02-11T00:48:02.000Z,2016-02-11T00:54:43.000Z,1.3,7.0,10034,10032
2016-02-28T07:08:13.000Z,2016-02-28T07:10:41.000Z,0.3,4.0,10029,10029
2016-02-25T21:39:06.000Z,2016-02-25T21:42:15.000Z,1.15,5.0,10022,10021
2016-02-18T20:27:08.000Z,2016-02-18T20:45:10.000Z,2.9,13.5,10023,10110
2016-02-05T18:24:54.000Z,2016-02-05T18:37:09.000Z,1.67,10.0,10009,10110
2016-02-04T20:05:15.000Z,2016-02-04T20:16:59.000Z,1.1,8.5,10011,10012
2016-02-20T15:30:24.000Z,2016-02-20T15:58:27.000Z,9.59,31.5,10119,11371
2016-02-02T17:00:44.000Z,2016-02-02T17:04:17.000Z,0.8,4.5,10119,10011
2016-02-27T20:42:30.000Z,2016-02-27T20:56:34.000Z,1.59,10.0,10003,10119
2016-02-15T18:33:48.000Z,2016-02-15T19:03:33.000Z,4.69,19.0,11106,11372
2016-02-06T01:53:25.000Z,2016-02-06T02:06:59.000Z,5.86,18.5,10002,11104
2016-02-23T13:55:52.000Z,2016-02-23T14:01:07.000Z,0.89,5.5,10011,10012
2016-02-23T18:14:17.000Z,2016-02-23T18:35:14.000Z,4.51,17.5,10278,11222
2016-02-13T20:44:29.000Z,2016-02-13T21:09:07.000Z,8.8,28.0,11371,10001
2016-02-26T13:07:12.000Z,2016-02-26T13:11:54.000Z,0.9,5.0,10023,10023
2016-02-03T20:42:01.000Z,2016-02-03T20:55:46.000Z,2.6,11.5,10018,10012
2016-02-11T00:24:37.000Z,2016-02-11T00:28:20.000Z,1.75,7.0,10002,11211
2016-02-17T09:57:40.000Z,2016-02-17T10:14:59.000Z,2.19,12.5,10021,10110
2016-02-02T16:29:57.000Z,2016-02-02T16:33:11.000Z,0.8,4.5,10199,10199
2016-02-20T15:37:40.000Z,2016-02-20T15:41:24.000Z,0.71,5.0,10021,10021
2016-02-22T22:53:24.000Z,2016-02-22T23:29:42.000Z,13.9,42.0,10002,10469
2016-02-18T15:09:29.000Z,2016-02-18T15:22:34.000Z,1.15,9.0,10001,10152
2016-02-03T13:47:41.000Z,2016-02-03T13:54:02.000Z,0.95,6.0,10023,10023
2016-02-27T00:36:55.000Z,2016-02-27T00:42:16.000Z,4.1,0.0,11435,11368
2016-02-02T07:22:24.000Z,2016-02-02T07:28:44.000Z,1.4,7.0,10022,10018
2016-02-09T21:52:08.000Z,2016-02-09T21:56:32.000Z,0.92,5.0,10065,10021
2016-02-06T08:11:58.000Z,2016-02-06T08:23:44.000Z,2.39,11.0,10006,10011
2016-02-24T08:27:13.000Z,2016-02-24T08:40:40.000Z,1.56,10.0,10025,10029
2016-02-26T09:33:05.000Z,2016-02-26T09:52:47.000Z,3.5,16.0,10003,10006
2016-02-10T19:11:47.000Z,2016-02-10T19:20:27.000Z,1.11,7.0,10007,10005
2016-02-18T07:15:31.000Z,2016-02-18T07:16:49.000Z,0.2,3.0,10065,10022
2016-02-13T06:42:54.000Z,2016-02-13T06:48:42.000Z,1.8,7.5,10119,10153
2016-02-09T21:52:03.000Z,2016-02-09T22:08:24.000Z,1.32,11.0,10111,10018
2016-02-05T19:32:10.000Z,2016-02-05T19:55:44.000Z,2.84,16.0,10017,10002
2016-02-08T21:08:01.000Z,2016-02-08T21:20:19.000Z,2.75,12.0,10171,10162
2016-02-19T17:03:15.000Z,2016-02-19T17:26:11.000Z,5.8,20.5,11370,11375
2016-02-07T00:06:16.000Z,2016-02-07T00:17:32.000Z,3.8,12.5,10019,10026
2016-02-06T13:55:16.000Z,2016-02-06T14:16:14.000Z,8.63,25.0,10002,11374
2016-02-29T17:02:13.000Z,2016-02-29T17:57:04.000Z,17.78,52.0,10065,11422
2016-02-18T19:34:32.000Z,2016-02-18T19:43:10.000Z,1.1,7.0,10013,10003
2016-02-14T18:20:41.000Z,2016-02-14T18:25:41.000Z,1.1,5.5,10003,10011
2016-02-23T08:06:26.000Z,2016-02-23T08:33:19.000Z,3.7,19.0,10011,10021
2016-02-09T21:32:53.000Z,2016-02-09T21:50:13.000Z,2.4,12.5,10011,10167
2016-02-20T23:29:17.000Z,2016-02-20T23:42:17.000Z,2.5,11.5,10017,10044
2016-02-10T10:57:25.000Z,2016-02-10T11:04:10.000Z,0.9,6.5,10002,10278
2016-02-04T13:15:33.000Z,2016-02-04T13:47:53.000Z,11.97,37.5,10110,11371
2016-02-12T13:25:55.000Z,2016-02-12T13:31:32.000Z,1.01,6.0,10019,10023
2016-02-08T22:43:31.000Z,2016-02-08T23:06:00.000Z,10.0,30.0,11371,10153
2016-02-26T14:46:34.000Z,2016-02-26T15:13:56.000Z,6.96,25.0,10167,10013
2016-02-25T00:37:26.000Z,2016-02-25T00:44:19.000Z,2.04,8.0,10162,10027
2016-02-28T20:22:45.000Z,2016-02-28T20:35:00.000Z,2.4,10.5,10017,10044
2016-02-14T19:49:31.000Z,2016-02-14T19:55:51.000Z,1.5,7.0,10012,10199
2016-02-11T11:15:10.000Z,2016-02-11T11:23:29.000Z,0.7,6.5,10119,10110
2016-02-13T16:43:01.000Z,2016-02-13T17:06:15.000Z,2.69,15.0,10012,10020
2016-02-10T19:56:18.000Z,2016-02-10T20:11:58.000Z,1.9,11.5,10069,10065
2016-02-15T18:34:40.000Z,2016-02-15T19:06:26.000Z,10.8,32.5,10016,11370
2016-02-21T23:46:06.000Z,2016-02-22T00:03:52.000Z,9.6,28.0,11371,10002
2016-02-25T10:44:54.000Z,2016-02-25T11:40:43.000Z,21.03,61.0,11235,10017
2016-02-20T02:59:34.000Z,2016-02-20T03:04:13.000Z,1.1,5.5,10012,10007
2016-02-27T18:08:00.000Z,2016-02-27T18:10:28.000Z,0.61,4.0,10022,10017
2016-02-24T22:46:04.000Z,2016-02-24T23:00:22.000Z,2.58,12.0,10065,10009
2016-02-26T08:29:43.000Z,2016-02-26T08:33:07.000Z,0.62,4.5,10103,10018
2016-02-15T16:24:06.000Z,2016-02-15T16:43:07.000Z,3.5,14.5,10001,10023
2016-02-16T00:15:07.000Z,2016-02-16T00:35:21.000Z,9.71,28.0,11371,10011
2016-02-15T21:15:03.000Z,2016-02-15T21:18:39.000Z,0.59,4.5,10009,10003
2016-02-18T07:05:07.000Z,2016-02-18T07:15:42.000Z,3.4,12.5,10278,11205
2016-02-06T04:03:57.000Z,2016-02-06T04:14:46.000Z,2.0,9.5,10009,10013
2016-02-21T14:40:56.000Z,2016-02-21T14:45:51.000Z,1.4,6.5,10016,10065
2016-02-07T14:30:01.000Z,2016-02-07T14:37:21.000Z,1.22,7.0,10020,10019
2016-02-18T11:17:30.000Z,2016-02-18T11:22:46.000Z,0.46,5.0,10003,10001
2016-02-17T23:46:03.000Z,2016-02-17T23:50:14.000Z,0.61,5.0,11206,11206
2016-02-02T23:38:22.000Z,2016-02-02T23:43:56.000Z,1.0,6.0,10028,10021
2016-02-26T18:58:51.000Z,2016-02-26T19:04:22.000Z,0.48,5.0,10026,10027
2016-02-04T20:31:26.000Z,2016-02-04T20:39:11.000Z,1.0,6.5,10003,10001
2016-02-01T11:52:52.000Z,2016-02-01T12:19:53.000Z,4.89,20.5,10018,10006
2016-02-12T23:46:05.000Z,2016-02-13T00:18:22.000Z,6.2,25.0,10014,11238
2016-02-13T12:14:16.000Z,2016-02-13T12:32:04.000Z,3.4,14.0,10013,10110
2016-02-13T19:22:33.000Z,2016-02-13T19:40:33.000Z,1.17,12.0,10119,10110
2016-02-18T16:07:43.000Z,2016-02-18T16:30:58.000Z,2.63,15.5,10119,10012
2016-02-22T18:30:48.000Z,2016-02-22T18:42:47.000Z,1.77,9.5,10011,10002
2016-02-09T15:44:39.000Z,2016-02-09T15:50:44.000Z,0.64,5.5,10021,10021
2016-02-16T18:49:58.000Z,2016-02-16T18:58:15.000Z,1.72,7.5,10017,10009
2016-02-01T22:50:03.000Z,2016-02-01T22:56:24.000Z,1.3,7.0,10023,10069
2016-02-27T20:28:12.000Z,2016-02-27T20:38:46.000Z,1.27,8.0,10012,10002
2016-02-22T17:46:57.000Z,2016-02-22T17:49:19.000Z,0.6,4.0,11201,11201
2016-02-21T13:58:23.000Z,2016-02-21T14:02:19.000Z,0.9,5.5,10119,10011
2016-02-02T10:38:57.000Z,2016-02-02T10:45:43.000Z,1.05,6.5,10022,10110
2016-02-27T20:32:01.000Z,2016-02-27T20:41:09.000Z,1.8,8.5,10001,10020
2016-02-14T10:31:35.000Z,2016-02-14T10:51:28.000Z,6.58,22.5,10025,10012
2016-02-17T10:19:33.000Z,2016-02-17T11:22:04.000Z,5.5,37.0,10044,10278
2016-02-02T06:54:49.000Z,2016-02-02T06:59:30.000Z,1.1,5.5,10021,10022
2016-02-05T21:37:02.000Z,2016-02-05T21:50:17.000Z,4.08,14.0,10199,10026
2016-02-24T15:13:40.000Z,2016-02-24T15:46:28.000Z,4.82,23.0,10153,10013
2016-02-19T22:14:01.000Z,2016-02-19T22:43:13.000Z,6.2,23.0,10011,11103
2016-02-02T20:25:04.000Z,2016-02-02T20:27:19.000Z,0.6,4.0,10154,10017
2016-02-01T23:17:14.000Z,2016-02-01T23:34:35.000Z,4.7,17.0,10278,11216
2016-02-26T17:49:05.000Z,2016-02-26T18:30:53.000Z,5.9,28.5,10199,11201
2016-02-27T19:02:05.000Z,2016-02-27T19:06:53.000Z,0.9,5.5,10025,10162
2016-02-10T13:02:04.000Z,2016-02-10T13:18:10.000Z,1.25,11.0,10001,10020
2016-02-01T16:30:16.000Z,2016-02-01T16:47:56.000Z,2.01,12.0,10028,10065
2016-02-14T22:33:10.000Z,2016-02-14T22:40:55.000Z,1.19,6.5,10154,10110
2016-02-25T07:05:12.000Z,2016-02-25T07:15:56.000Z,1.7,9.0,10044,10171
2016-02-24T08:06:05.000Z,2016-02-24T08:41:43.000Z,16.3,64.0,10119,7114
2016-02-19T20:22:09.000Z,2016-02-19T20:30:29.000Z,1.12,7.0,10110,10103
2016-02-29T07:08:52.000Z,2016-02-29T07:32:32.000Z,8.9,28.5,10021,11371
2016-02-16T10:27:36.000Z,2016-02-16T10:31:36.000Z,0.6,5.0,10021,10065
2016-02-19T11:22:46.000Z,2016-02-19T12:02:12.000Z,11.9,40.5,11371,10018
2016-02-04T07:34:47.000Z,2016-02-04T07:50:34.000Z,1.87,11.5,10103,10017
2016-02-19T12:19:12.000Z,2016-02-19T12:38:21.000Z,3.22,14.5,10013,11201
2016-02-15T02:41:05.000Z,2016-02-15T02:48:29.000Z,1.81,8.0,10011,10199
2016-02-13T00:16:15.000Z,2016-02-13T00:34:30.000Z,3.2,14.5,10009,10065
2016-02-28T16:27:28.000Z,2016-02-28T16:45:31.000Z,5.5,19.5,10025,10034
2016-02-25T10:09:50.000Z,2016-02-25T10:17:51.000Z,1.2,7.5,10023,10162
2016-02-23T15:51:47.000Z,2016-02-23T15:54:54.000Z,0.5,4.0,10003,10002
2016-02-28T09:58:15.000Z,2016-02-28T10:03:16.000Z,1.0,6.0,10023,10069
2016-02-19T02:04:25.000Z,2016-02-19T02:12:47.000Z,2.13,9.0,10020,10021
2016-02-18T19:43:40.000Z,2016-02-18T19:51:35.000Z,1.34,7.5,10103,10199
2016-02-08T15:01:40.000Z,2016-02-08T15:09:43.000Z,1.3,7.5,10282,10012
2016-02-19T19:17:16.000Z,2016-02-19T19:35:14.000Z,2.6,13.0,10111,10003
2016-02-09T16:14:54.000Z,2016-02-09T16:23:11.000Z,1.1,7.5,10001,10014
2016-02-20T15:40:01.000Z,2016-02-20T15:49:04.000Z,1.3,8.0,10021,10023
2016-02-22T20:59:08.000Z,2016-02-22T21:15:00.000Z,2.8,12.5,10012,10171
2016-02-12T20:54:57.000Z,2016-02-12T20:59:48.000Z,1.7,6.5,10028,10026
2016-02-05T17:00:27.000Z,2016-02-05T17:18:21.000Z,2.5,13.0,10001,10021
2016-02-27T07:26:37.000Z,2016-02-27T07:29:48.000Z,0.8,4.5,10022,10167
2016-02-25T08:20:34.000Z,2016-02-25T08:41:26.000Z,3.5,15.0,11106,10016
2016-02-27T20:03:24.000Z,2016-02-27T20:25:41.000Z,3.4,16.0,10022,10012
2016-02-05T00:45:43.000Z,2016-02-05T00:57:06.000Z,2.81,11.0,10153,10009
2016-02-20T07:29:42.000Z,2016-02-20T08:04:09.000Z,18.9,52.0,11422,10018
2016-02-01T23:37:59.000Z,2016-02-01T23:39:14.000Z,0.5,3.5,10018,10119
2016-02-12T21:52:44.000Z,2016-02-12T22:00:13.000Z,0.66,6.5,10011,10199
2016-02-07T19:28:28.000Z,2016-02-07T19:37:21.000Z,1.8,9.0,10029,10153
2016-02-07T13:41:22.000Z,2016-02-07T13:52:48.000Z,3.8,14.0,10280,10002
2016-02-28T17:03:42.000Z,2016-02-28T17:19:52.000Z,3.9,15.0,10012,10019
